19251
306	512
306	16689
306	18873
306	17031
306	9293
306	17568
306	5668
306	5382
306	2861
306	18518
306	9576
306	425
306	11972
306	10975
306	18458
306	7132
306	2765
306	13415
306	4082
306	85
306	13055
306	8214
306	13908
306	18833
306	7694
306	4269
306	4029
306	6787
306	14133
306	13484
306	16144
306	9115
306	12519
306	2353
306	7001
306	14271
306	5369
306	10021
306	10613
306	8791
306	18701
306	10874
306	17850
306	8466
306	4925
306	9682
306	10901
306	9901
306	2005
306	16719
306	14220
306	5242
306	5358
306	10510
306	13943
306	4624
306	16083
306	11871
306	13918
306	14784
306	14891
306	14890
306	12293
306	4850
306	19051
306	9975
306	15216
306	5518
306	12318
306	1740
306	5346
306	4182
306	12143
306	3965
306	9624
306	7890
306	5875
306	14315
306	7308
306	7800
306	16544
306	7510
306	9068
306	2976
306	5278
306	794
306	14905
306	15412
306	3582
306	10889
306	15564
306	16142
306	626
306	10016
306	18611
306	15188
306	14603
306	12923
306	14334
306	13664
306	8126
306	16492
306	17733
306	10627
306	9292
306	7351
306	6803
306	12521
306	16484
306	7908
306	6374
306	7040
306	18365
306	16069
306	6449
306	17405
306	17166
306	9572
306	1865
306	8740
306	5640
306	12447
306	5441
306	5790
306	17936
306	16918
306	6754
306	6665
306	3258
306	9561
306	5021
306	4505
306	2614
306	6702
306	9227
306	6649
306	7066
306	6667
306	15827
306	11010
306	3696
306	3347
306	173
306	15542
306	5204
306	13947
306	1717
306	19098
306	17969
306	16545
306	7172
306	2545
306	10242
306	238
306	16014
306	13929
306	14186
306	15665
306	19251
306	3378
306	12169
306	871
306	3480
306	11659
306	5171
306	13586
306	6267
306	9415
306	14961
306	15152
306	6217
306	5577
306	6046
306	12830
306	8431
306	11188
306	14388
306	463
306	2955
306	4190
306	15980
306	2915
306	17774
306	14731
306	12551
306	1327
306	3952
306	4468
306	11142
306	1693
306	11691
306	17785
306	2618
306	12130
306	1246
306	18949
306	11353
306	4336
306	6904
306	9184
306	9929
306	5508
306	2319
306	919
306	13074
306	18334
306	5002
306	8348
306	2638
306	1381
306	1543
306	2390
306	16792
306	14232
306	9322
306	11440
306	13808
306	1644
306	5271
306	9405
306	12370
306	11362
306	14303
306	6103
306	14370
306	13562
306	15963
306	9970
306	4263
306	15948
306	4808
306	11746
306	9540
306	4348
306	3637
306	3484
306	1404
306	2270
306	13807
306	11528
306	11997
306	15415
306	13992
306	16292
306	16064
306	13845
306	10956
306	14699
306	16060
306	11229
306	13059
306	17864
306	11838
306	5532
306	14236
306	12658
306	3782
306	2496
306	16409
306	711
306	5511
306	17602
306	3092
306	5234
306	17553
306	18874
306	12171
306	13410
306	16986
306	9211
306	15244
306	2359
306	3868
306	15810
306	13576
306	9902
306	1156
306	8140
306	5687
306	14421
306	9237
306	2142
306	3142
306	16655
306	67
306	18911
306	1036
306	11534
306	1005
306	6746
306	2816
306	2443
306	2769
306	15677
306	590
306	11377
306	6609
306	17296
306	1220
306	2132
306	11763
306	1403
306	2465
306	9747
306	6836
306	16346
306	8630
306	15513
306	11990
306	14663
306	2457
306	12396
306	17338
306	7529
306	10047
306	12351
306	4955
306	18603
306	1735
306	3595
306	15200
306	14274
306	3278
306	17550
306	15768
306	10144
306	9677
306	1285
306	10154
306	1970
306	3495
306	5758
306	18052
306	4445
306	1121
306	14402
306	2764
306	5591
306	12466
306	4195
306	11860
306	17391
306	2277
306	113
306	17764
306	14006
306	8191
306	4075
306	16941
306	6202
306	6557
306	9001
